Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Fix tests;Fix;Similar;0.7035247683525085
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Remove unnecessary logging by start-docker script  ;unnecessary;Similar;0.6388687491416931
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Fix profile precedence when active and include provided  ;If profiles were activated via the environment using the active and include profile property, profiles specified via the active property would take precedence. This commit restores that behavior.;Similar;0.7319110631942749
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Fix documentation for health endpoint security  ;Fixes <issue_link>;Similar;0.5411410927772522
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Send Slack Notifications when build completes;Closes <issue_link>;Similar;0.601418137550354
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Rename samples to smoke tests;Closes the <issue_link>;Similar;0.6370784044265747
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Prepend without replacing in <file_name>  ;It was incorrect to simply replace existing instances because you cant tell from the instance which media types and java types it supports. This fix just prepends the custom converters so they get higher priority.;Similar;0.6128526926040649
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Align expectations of various <iden> configurations;They all want to create an <iden> and when that happens user sees no MBeans, or sometimes just one set (<iden> Core, <iden> or <iden>). To harmonise them we create a  @bean  of type <iden> and link to it in the other autoconfigs;Similar;0.6285726428031921
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Ensure JPA vendor properties are period separated;This change just makes <file_name> expose a <iden> so the keys are sane;Similar;0.5983826518058777
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Extract logic for duplicate file removal so it can be shared between <iden> and Gradle plugins. Also fixed bug in recursive scanning logic. Really fixes <issue_link>;can be shared, fixed bug, fixes;Similar;0.6178314685821533
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Register an <iden> in security autoconfig  ;it helps a lot;Similar;0.649109959602356
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Fix freeMarker->freemarker;The need to correct the naming from freeMarker to freemarker;Similar;0.690951406955719
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Remove undefined <iden> appender from basic log4j config <enter> Fixes <issue_link> ;Fixes <issue_link>;Similar;0.8495703339576721
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Add <iden> for <iden>  ;<iden> is exposed via server.servletPath.;Similar;0.7245911359786987
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Fix typos in Javadocs;Improve documentation accuracy;Similar;0.6742527484893799
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Add hooks for failed application context startup;[bs-31];Similar;0.6796550750732422
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Add missing dependency;missing;Similar;0.744384765625
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Fix test;Fix;Similar;0.7003853917121887
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Add test for nested properties;test for nested properties;Similar;0.6365681290626526
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Align <file_name> Javadoc with documentation;See <pr_link>;Similar;0.6085637211799622
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Add <file_name> option for <file_name> building;This commit adds a <file_name> option to the configuration of the Maven plugin spring-boot:build-<file_name> goal and the Gradle plugin <file_name> task. The new option gives users control over pulling the <file_name> and run <file_name> from a remote <file_name> registry to the local <iden> daemon.;Similar;0.6379921436309814
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Add XMLUnit to spring-boot-starter-test  ;Closes <pr_link>;Similar;0.5281532406806946
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Update Spring <iden> auto-configuration so that `<iden>` from `<iden>` is implicitly applied.;Prior to this commit `<iden>` interfaces would only get picked up if `<iden>` was added alongside with the `@SpringBootApplication`.;Similar;0.5205905437469482
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Fix NPE in <file_name> when migration.installedOn is null;See <pr_link>;Similar;0.7398145198822021
Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Update <file_name>, Replace line break with missing line fold, Closes <pr_link>;to continue the property value;Similar;0.7842010259628296
Fix link formatting in custom <iden> section  ;See <pr_link>;Remove duplicate word in docs;duplicate;Similar;0.655309796333313
Fix link formatting in custom <iden> section  ;See <pr_link>;Fix tests;Fix;Similar;0.6955424547195435
Fix link formatting in custom <iden> section  ;See <pr_link>;Remove unnecessary logging by start-docker script  ;unnecessary;Similar;0.6372864842414856
Fix link formatting in custom <iden> section  ;See <pr_link>;Fix profile precedence when active and include provided  ;If profiles were activated via the environment using the active and include profile property, profiles specified via the active property would take precedence. This commit restores that behavior.;Similar;0.7612221837043762
Fix link formatting in custom <iden> section  ;See <pr_link>;Fix documentation for health endpoint security  ;Fixes <issue_link>;Similar;0.6579124331474304
Fix link formatting in custom <iden> section  ;See <pr_link>;Send Slack Notifications when build completes;Closes <issue_link>;Similar;0.5421764254570007
Fix link formatting in custom <iden> section  ;See <pr_link>;Rename samples to smoke tests;Closes the <issue_link>;Similar;0.6148730516433716
Fix link formatting in custom <iden> section  ;See <pr_link>;Prepend without replacing in <file_name>  ;It was incorrect to simply replace existing instances because you cant tell from the instance which media types and java types it supports. This fix just prepends the custom converters so they get higher priority.;Similar;0.6073321104049683
Fix link formatting in custom <iden> section  ;See <pr_link>;Align expectations of various <iden> configurations;They all want to create an <iden> and when that happens user sees no MBeans, or sometimes just one set (<iden> Core, <iden> or <iden>). To harmonise them we create a  @bean  of type <iden> and link to it in the other autoconfigs;Similar;0.695769190788269
Fix link formatting in custom <iden> section  ;See <pr_link>;Extract logic for duplicate file removal so it can be shared between <iden> and Gradle plugins. Also fixed bug in recursive scanning logic. Really fixes <issue_link>;can be shared, fixed bug, fixes;Similar;0.7179189920425415
Fix link formatting in custom <iden> section  ;See <pr_link>;Register an <iden> in security autoconfig  ;it helps a lot;Similar;0.6583406329154968
Fix link formatting in custom <iden> section  ;See <pr_link>;Fix freeMarker->freemarker;The need to correct the naming from freeMarker to freemarker;Similar;0.7055203914642334
Fix link formatting in custom <iden> section  ;See <pr_link>;Remove undefined <iden> appender from basic log4j config <enter> Fixes <issue_link> ;Fixes <issue_link>;Similar;0.668516993522644
Fix link formatting in custom <iden> section  ;See <pr_link>;Add <iden> for <iden>  ;<iden> is exposed via server.servletPath.;Similar;0.6995135545730591
Fix link formatting in custom <iden> section  ;See <pr_link>;Fix typos in Javadocs;Improve documentation accuracy;Similar;0.7774513959884644
Fix link formatting in custom <iden> section  ;See <pr_link>;Add hooks for failed application context startup;[bs-31];Similar;0.5353360772132874
Fix link formatting in custom <iden> section  ;See <pr_link>;Add missing dependency;missing;Similar;0.5218828916549683
Fix link formatting in custom <iden> section  ;See <pr_link>;Fix test;Fix;Similar;0.6911998391151428
Fix link formatting in custom <iden> section  ;See <pr_link>;Add test for nested properties;test for nested properties;Similar;0.6441296339035034
Fix link formatting in custom <iden> section  ;See <pr_link>;Align <file_name> Javadoc with documentation;See <pr_link>;Similar;0.7471528649330139
Fix link formatting in custom <iden> section  ;See <pr_link>;Add <file_name> option for <file_name> building;This commit adds a <file_name> option to the configuration of the Maven plugin spring-boot:build-<file_name> goal and the Gradle plugin <file_name> task. The new option gives users control over pulling the <file_name> and run <file_name> from a remote <file_name> registry to the local <iden> daemon.;Similar;0.7129701972007751
Fix link formatting in custom <iden> section  ;See <pr_link>;Add XMLUnit to spring-boot-starter-test  ;Closes <pr_link>;Similar;0.5865917205810547
Fix link formatting in custom <iden> section  ;See <pr_link>;Update Spring <iden> auto-configuration so that `<iden>` from `<iden>` is implicitly applied.;Prior to this commit `<iden>` interfaces would only get picked up if `<iden>` was added alongside with the `@SpringBootApplication`.;Similar;0.6035805344581604
Fix link formatting in custom <iden> section  ;See <pr_link>;Fix NPE in <file_name> when migration.installedOn is null;See <pr_link>;Similar;0.6260901093482971
Fix link formatting in custom <iden> section  ;See <pr_link>;Update <file_name>, Replace line break with missing line fold, Closes <pr_link>;to continue the property value;Similar;0.6856296062469482
Remove duplicate word in docs;duplicate;Fix tests;Fix;Similar;0.7201274633407593
Remove duplicate word in docs;duplicate;Remove unnecessary logging by start-docker script  ;unnecessary;Similar;0.7489602565765381
