Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Refactor: remove;and replace it with <method_name> ( <pr_link> );Merge pull request  ;fix QoS port can only be configured by identity property problem;Similar;0.530665397644043
Refactor: remove;and replace it with <method_name> ( <pr_link> );Close all servers/ports after tests finish  ;Ensure proper cleanup;Similar;0.5374392867088318
Refactor: remove;and replace it with <method_name> ( <pr_link> );Fix typo;typo;Similar;0.6810409426689148
Minor improvement on test cases: ( <pr_link> )  ;Use org.junit.Assert instead of junit.framework.Assert( @deprecated  since Junit 4), Use assertTrue and other assert methods through static import to make codes easier to read;Simplify code with Lambda;code simplification;Similar;0.6036483645439148
Minor improvement on test cases: ( <pr_link> )  ;Use org.junit.Assert instead of junit.framework.Assert( @deprecated  since Junit 4), Use assertTrue and other assert methods through static import to make codes easier to read;Remove unused import for unit test;clear unused import;Similar;0.6667090058326721
Minor improvement on test cases: ( <pr_link> )  ;Use org.junit.Assert instead of junit.framework.Assert( @deprecated  since Junit 4), Use assertTrue and other assert methods through static import to make codes easier to read;"
keep demo simple, and switch to use zookeeper as registry center ( <pr_link> )
keep demo simple, and switch to use zookeeper as registry center
remove comment
";"
None";Similar;0.536005437374115
Minor improvement on test cases: ( <pr_link> )  ;Use org.junit.Assert instead of junit.framework.Assert( @deprecated  since Junit 4), Use assertTrue and other assert methods through static import to make codes easier to read;remove the space ( <pr_link> );follow up for pr#4339;Similar;0.5777757167816162
Minor improvement on test cases: ( <pr_link> )  ;Use org.junit.Assert instead of junit.framework.Assert( @deprecated  since Junit 4), Use assertTrue and other assert methods through static import to make codes easier to read;switch from <iden> to regular list;in order to avoid potential UnsupportedOperationException ( <pr_link> );Similar;0.5883793830871582
Minor improvement on test cases: ( <pr_link> )  ;Use org.junit.Assert instead of junit.framework.Assert( @deprecated  since Junit 4), Use assertTrue and other assert methods through static import to make codes easier to read;add unit test for parsing path;-;Similar;0.6200666427612305
Minor improvement on test cases: ( <pr_link> )  ;Use org.junit.Assert instead of junit.framework.Assert( @deprecated  since Junit 4), Use assertTrue and other assert methods through static import to make codes easier to read;fix comment grammar error;to correct the grammar error;Similar;0.6182442307472229
Minor improvement on test cases: ( <pr_link> )  ;Use org.junit.Assert instead of junit.framework.Assert( @deprecated  since Junit 4), Use assertTrue and other assert methods through static import to make codes easier to read;Proofread README.md file with multiple fixes;to improve readability and content quality;Similar;0.5674806833267212
Minor improvement on test cases: ( <pr_link> )  ;Use org.junit.Assert instead of junit.framework.Assert( @deprecated  since Junit 4), Use assertTrue and other assert methods through static import to make codes easier to read;Fix typo;typo;Similar;0.640303909778595
Minor improvement on test cases: ( <pr_link> )  ;Use org.junit.Assert instead of junit.framework.Assert( @deprecated  since Junit 4), Use assertTrue and other assert methods through static import to make codes easier to read;Support <iden> auto recognize in <file_name> ( <pr_link>);"Enhancement

Decision: Fix <issue_link>";Similar;0.5169336199760437
Minor improvement on test cases: ( <pr_link> )  ;Use org.junit.Assert instead of junit.framework.Assert( @deprecated  since Junit 4), Use assertTrue and other assert methods through static import to make codes easier to read;Change <iden> to regular list in <file_name> (<pr_link>);to regular list;Similar;0.5456838607788086
Simplify code with Lambda;code simplification;switch from <iden> to regular list;in order to avoid potential UnsupportedOperationException ( <pr_link> );Similar;0.5193377733230591
Simplify code with Lambda;code simplification;rename package name from <iden> to impl;-;Similar;0.5249506235122681
Simplify code with Lambda;code simplification;add unit test for parsing path;-;Similar;0.6479630470275879
Simplify code with Lambda;code simplification;fix comment grammar error;to correct the grammar error;Similar;0.603773832321167
Simplify code with Lambda;code simplification;Proofread README.md file with multiple fixes;to improve readability and content quality;Similar;0.5636149644851685
Simplify code with Lambda;code simplification;Fix typo;typo;Similar;0.5741232633590698
Simplify code with Lambda;code simplification;Update README.md ( <pr_link> )  <enter> add @override annotation;to include the @override annotation;Similar;0.5325396060943604
Simplify code with Lambda;code simplification;Support <iden> auto recognize in <file_name> ( <pr_link>);"Enhancement

Decision: Fix <issue_link>";Similar;0.6320147514343262
Simplify code with Lambda;code simplification;Change <iden> to regular list in <file_name> (<pr_link>);to regular list;Similar;0.5533702969551086
Remove unused import for unit test;clear unused import;"
keep demo simple, and switch to use zookeeper as registry center ( <pr_link> )
keep demo simple, and switch to use zookeeper as registry center
remove comment
";"
None";Similar;0.522332489490509
Remove unused import for unit test;clear unused import;remove the space ( <pr_link> );follow up for pr#4339;Similar;0.8242831230163574
Remove unused import for unit test;clear unused import;switch from <iden> to regular list;in order to avoid potential UnsupportedOperationException ( <pr_link> );Similar;0.6053386330604553
Remove unused import for unit test;clear unused import;rename package name from <iden> to impl;-;Similar;0.6152878999710083
Remove unused import for unit test;clear unused import;add unit test for parsing path;-;Similar;0.6384103298187256
Remove unused import for unit test;clear unused import;fix comment grammar error;to correct the grammar error;Similar;0.6161855459213257
Remove unused import for unit test;clear unused import;Merge pull request  ;fix QoS port can only be configured by identity property problem;Similar;0.5388195514678955
Remove unused import for unit test;clear unused import;Close all servers/ports after tests finish  ;Ensure proper cleanup;Similar;0.5827466249465942
Remove unused import for unit test;clear unused import;Fix typo;typo;Similar;0.6596930027008057
Remove unused import for unit test;clear unused import;Update README.md ( <pr_link> )  <enter> add @override annotation;to include the @override annotation;Similar;0.5037756562232971
Remove unused import for unit test;clear unused import;Support <iden> auto recognize in <file_name> ( <pr_link>);"Enhancement

Decision: Fix <issue_link>";Similar;0.5181809067726135
Remove unused import for unit test;clear unused import;Change <iden> to regular list in <file_name> (<pr_link>);to regular list;Similar;0.5105268359184265
add jdk11 to travis ci;upgrade jacoco to support jdk11;Port <pr_link> into main trunk (<pr_link>);Fixes <issue_link>;Similar;0.5835171937942505
add jdk11 to travis ci;upgrade jacoco to support jdk11;switch from <iden> to regular list;in order to avoid potential UnsupportedOperationException ( <pr_link> );Similar;0.5367345809936523
add jdk11 to travis ci;upgrade jacoco to support jdk11;rename package name from <iden> to impl;-;Similar;0.5888744592666626
add jdk11 to travis ci;upgrade jacoco to support jdk11;add unit test for parsing path;-;Similar;0.5359212756156921
add jdk11 to travis ci;upgrade jacoco to support jdk11;Merge pull request  ;fix QoS port can only be configured by identity property problem;Similar;0.5403645038604736
add jdk11 to travis ci;upgrade jacoco to support jdk11;Update README.md ( <pr_link> )  <enter> add @override annotation;to include the @override annotation;Similar;0.5837777853012085
add jdk11 to travis ci;upgrade jacoco to support jdk11;Support <iden> auto recognize in <file_name> ( <pr_link>);"Enhancement

Decision: Fix <issue_link>";Similar;0.5181041359901428
remove the space ( <pr_link> );follow up for pr#4339;Port <pr_link> into main trunk (<pr_link>);Fixes <issue_link>;Similar;0.6042426824569702
remove the space ( <pr_link> );follow up for pr#4339;switch from <iden> to regular list;in order to avoid potential UnsupportedOperationException ( <pr_link> );Similar;0.6945918798446655
remove the space ( <pr_link> );follow up for pr#4339;rename package name from <iden> to impl;-;Similar;0.701712965965271
remove the space ( <pr_link> );follow up for pr#4339;add unit test for parsing path;-;Similar;0.5748486518859863
remove the space ( <pr_link> );follow up for pr#4339;fix comment grammar error;to correct the grammar error;Similar;0.6034383177757263
remove the space ( <pr_link> );follow up for pr#4339;Merge pull request  ;fix QoS port can only be configured by identity property problem;Similar;0.6698900461196899
remove the space ( <pr_link> );follow up for pr#4339;Close all servers/ports after tests finish  ;Ensure proper cleanup;Similar;0.5180484056472778
remove the space ( <pr_link> );follow up for pr#4339;Fix typo;typo;Similar;0.7122936844825745
remove the space ( <pr_link> );follow up for pr#4339;Update README.md ( <pr_link> )  <enter> add @override annotation;to include the @override annotation;Similar;0.5805172324180603
remove the space ( <pr_link> );follow up for pr#4339;Support <iden> auto recognize in <file_name> ( <pr_link>);"Enhancement

Decision: Fix <issue_link>";Similar;0.5532031059265137
remove the space ( <pr_link> );follow up for pr#4339;Change <iden> to regular list in <file_name> (<pr_link>);to regular list;Similar;0.582038938999176
Port <pr_link> into main trunk (<pr_link>);Fixes <issue_link>;switch from <iden> to regular list;in order to avoid potential UnsupportedOperationException ( <pr_link> );Similar;0.7081207633018494
Port <pr_link> into main trunk (<pr_link>);Fixes <issue_link>;rename package name from <iden> to impl;-;Similar;0.6459879279136658
Port <pr_link> into main trunk (<pr_link>);Fixes <issue_link>;add unit test for parsing path;-;Similar;0.5990203022956848
Port <pr_link> into main trunk (<pr_link>);Fixes <issue_link>;Merge pull request  ;fix QoS port can only be configured by identity property problem;Similar;0.6363505721092224
Port <pr_link> into main trunk (<pr_link>);Fixes <issue_link>;Fix typo;typo;Similar;0.590875506401062
Port <pr_link> into main trunk (<pr_link>);Fixes <issue_link>;Update README.md ( <pr_link> )  <enter> add @override annotation;to include the @override annotation;Similar;0.6796808838844299
