Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Cleanup zeroing allocations;Slab allocators;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.586736798286438
Cleanup zeroing allocations;Slab allocators;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.5298706293106079
add the necessary logic to all slab allocators to support __GFP_ZERO;support __GFP_ZERO;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.8795691728591919
add the necessary logic to all slab allocators to support __GFP_ZERO;support __GFP_ZERO;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.5337818264961243
add the necessary logic to all slab allocators to support __GFP_ZERO;support __GFP_ZERO;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.956187903881073
Make slub return NULL like the other allocators if a too large memory segment is requested via __kmalloc;other allocators;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.5543853044509888
Make slub return NULL like the other allocators if a too large memory segment is requested via __kmalloc;other allocators;add several empty functions to slob.c and rename slobs kmalloc to __kmalloc;In order to get a greater set of common functions;Contradicts;0.7466922998428345
Make slub return NULL like the other allocators if a too large memory segment is requested via __kmalloc;other allocators;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.9893428087234497
improved alignment handling;improved;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.743992269039154
improved alignment handling;improved;[PATCH] MM: SLOB is broken by recent cleanup of slab.h;recent cleanup of slab.h;Contradicts;0.6778901815414429
improved alignment handling;improved;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.7094081044197083
Use __alignof__ (unsigned long) for the default alignment  ;This allows relaxed alignment architectures to take better advantage of SLOBs small minimum alignment;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.667225182056427
Use __alignof__ (unsigned long) for the default alignment  ;This allows relaxed alignment architectures to take better advantage of SLOBs small minimum alignment;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.618537425994873
Allocation size is stored in page->private;makes ksize more accurate than it previously was;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.9744053483009338
Allocation size is stored in page->private;makes ksize more accurate than it previously was;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.7924201488494873
Allocation size is stored in page->private;makes ksize more accurate than it previously was;Introduce a memory-zeroing variant of kmem_cache_alloc;memory-zeroing variant;Contradicts;0.5467556715011597
rework freelist handling;slob;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.531612753868103
we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Introduce krealloc();reallocates memory while keeping the contents unchanged;Contradicts;0.6581851840019226
we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.7539620995521545
we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Introduce a memory-zeroing variant of kmem_cache_alloc;memory-zeroing variant;Contradicts;0.5710402131080627
"size 1 blocks contain a ""next"" offset; others contain the ""size"" in the first unit and ""next"" in the second unit  ";description of how the blocks are structured;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.8264259696006775
"align them to word size
";it is best in practice;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.6560104489326477
make kmalloc use its own slob_block at the front of the allocation  ;to encode allocation size, rather than rely on not overwriting slobs existing header block;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.5673632025718689
make kmalloc use its own slob_block at the front of the allocation  ;to encode allocation size, rather than rely on not overwriting slobs existing header block;add several empty functions to slob.c and rename slobs kmalloc to __kmalloc;In order to get a greater set of common functions;Contradicts;0.531838595867157
make kmalloc use its own slob_block at the front of the allocation  ;to encode allocation size, rather than rely on not overwriting slobs existing header block;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.7188541293144226
"Taking a spinlock in a destructor is a bit risky
";since the slab allocators may run the destructors anytime they decide a slab is no longer needed;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.9191607236862183
"Taking a spinlock in a destructor is a bit risky
";since the slab allocators may run the destructors anytime they decide a slab is no longer needed;simplifies SLOB;at this point slob may be broken;Contradicts;0.5700864791870117
"
Use a destructor will BUG()
";"
Any attempt to";Introduce krealloc();reallocates memory while keeping the contents unchanged;Contradicts;0.6897792816162109
"
Use a destructor will BUG()
";"
Any attempt to";"This routine cannot be removed after init in the case of slob.c -- it serves as a timer callback
";it serves as a timer callback;Contradicts;0.681026816368103
"
Use a destructor will BUG()
";"
Any attempt to";Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.8971897959709167
The SLOB allocator should implement SLAB_DESTROY_BY_RCU correctly;even on UP, RCU freeing semantics are not equivalent to simply freeing immediately;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.9983367919921875
fix page order calculation on not 4KB page;-;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.6554731130599976
This patch fixes it with using get_order() instead of find_order()  ;which is SLOB version of get_order();Introduce krealloc();reallocates memory while keeping the contents unchanged;Contradicts;0.5293784141540527
This patch fixes it with using get_order() instead of find_order()  ;which is SLOB version of get_order();Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.7595569491386414
Remove obsolete SLAB_MUST_HWCACHE_ALIGN;obsolete;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.5346745252609253
handle SLAB_PANIC flag;slob;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.9031656384468079
Introduce krealloc();reallocates memory while keeping the contents unchanged;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.86277174949646
added a simple non-optimized version for mm/slob.c for compatibility;compatibility;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.7817730903625488
[PATCH] MM: SLOB is broken by recent cleanup of slab.h;recent cleanup of slab.h;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.9730241894721985
[PATCH] MM: SLOB is broken by recent cleanup of slab.h;recent cleanup of slab.h;SLOB saving nearly half a megabyte of RAM;Comparison for otherwise identical builds;Contradicts;0.7170750498771667
"This routine cannot be removed after init in the case of slob.c -- it serves as a timer callback
";it serves as a timer callback;add several empty functions to slob.c and rename slobs kmalloc to __kmalloc;In order to get a greater set of common functions;Contradicts;0.6959581971168518
"This routine cannot be removed after init in the case of slob.c -- it serves as a timer callback
";it serves as a timer callback;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.9905718564987183
