;Decision1;Rationale1;URL1;Decision2;Rationale2;URL2;Relationship;Alpha;similarity_rationales
365;It is better to simply test for intersection between the tasks mems_allowed in their task descriptors;It is better;https://github.com/torvalds/linux/commit/bbe373f2c60b2aa36c3231734a5afc5271a06718;These tests are no longer necessary;it is now guaranteed that fatal_signal_pending will be set if the code enters ptrace_stop during a coredump;https://github.com/torvalds/linux/commit/92307383082daff5df884a25df9e283efb7ef261;Contradicts;0.902287483215332;0.2863472402095794
366;Moving the test down;will give the desired behaviour;https://github.com/torvalds/linux/commit/4a3ede107e422a0c53d28024b0aa902ca22a8768;Renames high_zoneidx to highest_zoneidx;Represents more precise meaning;https://github.com/torvalds/linux/commit/97a225e69a1f880886f33d2e65a7ace13f152caa;Contradicts;0.9501559138298036;0.8217399716377258
367;This is required to prevent OOM killer deadlocks;they dont actually get killed, because theyre already exiting -- theyre simply allowed access to memory reserves;https://github.com/torvalds/linux/commit/4a3ede107e422a0c53d28024b0aa902ca22a8768;Setting the flag for current is not necessary;check and set is not racy;https://github.com/torvalds/linux/commit/83363b917a2982dd509a5e2125e905b6873505a3;Contradicts;0.9363641142845154;0.4171121716499328
368;This is required to prevent OOM killer deadlocks;they dont actually get killed, because theyre already exiting -- theyre simply allowed access to memory reserves;https://github.com/torvalds/linux/commit/4a3ede107e422a0c53d28024b0aa902ca22a8768;It will trigger an OOM livelock;if its parent is unable to reap it due to doing an allocation and waiting for the OOM killer to kill it;https://github.com/torvalds/linux/commit/d7a94e7e11badf8404d40b41e008c3131a3cebe3;Contradicts;0.9382614493370056;0.4605051577091217
369;This is required to prevent OOM killer deadlocks;they dont actually get killed, because theyre already exiting -- theyre simply allowed access to memory reserves;https://github.com/torvalds/linux/commit/4a3ede107e422a0c53d28024b0aa902ca22a8768;Theres no need to call schedule_timeout_interruptible();task must die ASAP;https://github.com/torvalds/linux/commit/2f659f462d2ab519068d0e2bb677d7a700decb8d;Contradicts;0.9728145599365234;0.4466234147548675
370;This is required to prevent OOM killer deadlocks;they dont actually get killed, because theyre already exiting -- theyre simply allowed access to memory reserves;https://github.com/torvalds/linux/commit/4a3ede107e422a0c53d28024b0aa902ca22a8768;These tests are no longer necessary;it is now guaranteed that fatal_signal_pending will be set if the code enters ptrace_stop during a coredump;https://github.com/torvalds/linux/commit/92307383082daff5df884a25df9e283efb7ef261;Contradicts;0.9074370861053468;0.4937523901462555
371;Cant do this via a straight check in page_alloc.c ;that would allow multiple tasks to use up reserves;https://github.com/torvalds/linux/commit/50ec3bbffbe8a96347c54832d48110a5bc9e9ff8;We can trivially add both the oom memcg and task_memcg.;Now that we have a single line for the oom context.;https://github.com/torvalds/linux/commit/f0c867d9588d9efc10d6a55009c9560336673369;Contradicts;0.979034662246704;0.5275194048881531
372;Cant do this via a straight check in page_alloc.c ;that would allow multiple tasks to use up reserves;https://github.com/torvalds/linux/commit/50ec3bbffbe8a96347c54832d48110a5bc9e9ff8;An admin can easily get the full oom context at a single line;makes parsing much easier;https://github.com/torvalds/linux/commit/ef8444ea01d7442652f8e1b8a8b94278cb57eafd;Contradicts;0.9892059564590454;0.570049524307251
373;Reduce the badness rather than disallow cpuset_excl_nodes_overlap.;Just causing.;https://github.com/torvalds/linux/commit/7887a3da753e1ba8244556cc9a2b38c815bfe256;Kill it and directly access;directly access;https://github.com/torvalds/linux/commit/d21142ece414ce1088cfcae760689aa60d6fee80;Contradicts;0.9443918466567992;0.8529704809188843
374;Give the oom victim access to the memory reserves;That shouldnt be necessary;https://github.com/torvalds/linux/commit/49550b605587924b3336386caae53200c68969d3;This patch reduces the probability of such a lockup by introducing a specialized kernel thread (oom_reaper) which tries to reclaim additional memory by preemptively reaping the anonymous or swapped out memory owned by the oom victim.;under an assumption that such a memory wont be needed when its owner is killed and kicked from the userspace anyway;https://github.com/torvalds/linux/commit/aac453635549699c13a84ea1456d5b0e574ef855;Contradicts;0.9408663511276244;0.4068427979946136
375;checking task->mm and setting TIF_MEMDIE flag under task_lock;serialize the OOM killer with exit_mm which sets task->mm to NULL;https://github.com/torvalds/linux/commit/83363b917a2982dd509a5e2125e905b6873505a3;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;https://github.com/torvalds/linux/commit/63a8ca9b2084fa5bd91aa380532f18e361764109;Contradicts;0.9345135688781738;0.5928387641906738
376;kill the insufficient and no longer needed PT_TRACE_EXIT check;insufficient and no longer needed;https://github.com/torvalds/linux/commit/6a2d5679b4a852a3bf80c570644456ab466ab714;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;https://github.com/torvalds/linux/commit/63a8ca9b2084fa5bd91aa380532f18e361764109;Contradicts;0.9321715235710144;0.7028859257698059
377;Remove the PT_TRACE_EXIT check in oom_scan_process_thread();"It was added to handle the case when coredumping was ""frozen"" by ptrace, but it doesnt really work";https://github.com/torvalds/linux/commit/6a2d5679b4a852a3bf80c570644456ab466ab714;The fix is to remove __show_mem() and add its argument to show_mem() in all implementations;to prevent this breakage;https://github.com/torvalds/linux/commit/b2b755b5f10eb32fbdc73a9907c07006b17f714b;Contradicts;0.92571222782135;0.4336210489273071
378;check all threads which could share the same ->mm;to make it more or less correct;https://github.com/torvalds/linux/commit/6a2d5679b4a852a3bf80c570644456ab466ab714;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;https://github.com/torvalds/linux/commit/63a8ca9b2084fa5bd91aa380532f18e361764109;Contradicts;0.9057413935661316;0.6171071529388428
379;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;https://github.com/torvalds/linux/commit/5695be142e203167e3cb515ef86a88424f3524eb;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;https://github.com/torvalds/linux/commit/63a8ca9b2084fa5bd91aa380532f18e361764109;Contradicts;0.961441159248352;0.5016546249389648
380;accounting for a fourth would be better than for half of it;we could debate;https://github.com/torvalds/linux/commit/9827b781f20828e5ceb911b879f268f78fe90815;Stick to accounting for half;Significant improvement;https://github.com/torvalds/linux/commit/9827b781f20828e5ceb911b879f268f78fe90815;Contradicts;0.9914054870605468;0.5997684001922607
381;Ensure that a non-NULL zonelist is always passed to the oom killer.;to always pass a non-NULL zonelist to the oom killer.;https://github.com/torvalds/linux/commit/8d060bf490930f305c4efc45724e861a268f4d2f;Have no license information of any form;GPL v2 only;https://github.com/torvalds/linux/commit/457c89965399115e5cd8bf38f9c597293405703d;Contradicts;0.9623907804489136;0.4265776574611664
382;The OOM killer will discount the 1M agettys 256 badness points down to 179, and the 10G fork bombs 262144 points down to 183500 points and make the right choice;instead of discounting both to 0 and killing agetty because its first in the task list;https://github.com/torvalds/linux/commit/778c14affaf94a9e4953179d3e13a544ccce7707;The oom killer does not want to defer in this case;there is no guarantee that thread will ever exit without intervention;https://github.com/torvalds/linux/commit/edd45544c6f09550df0a5491aa8a07af24767e73;Contradicts;0.9442152976989746;0.4748856425285339
383;kill the thread group leader;the actual process name is printed to the kernel log rather than the thread group name which may be shared amongst several processes;https://github.com/torvalds/linux/commit/d49ad9355420c743c736bfd1dee9eaa5b1a7722a;Give it access to memory reserves with a higher scheduling priority;so that it may quickly exit and free its memory;https://github.com/torvalds/linux/commit/f9434ad1552427fab49336e1a6e3ef121895b9d1;Contradicts;0.9363251328468324;0.4040486812591553
384;"we need ""bool ret"" and ""break""";we can not simply return from the loop;https://github.com/torvalds/linux/commit/ad96244179fbd55b40c00f10f399bc04739b8e1f;These tests are no longer necessary;it is now guaranteed that fatal_signal_pending will be set if the code enters ptrace_stop during a coredump;https://github.com/torvalds/linux/commit/92307383082daff5df884a25df9e283efb7ef261;Contradicts;0.966275990009308;0.3596267700195312
385;Provide more precise dump info while memcg oom happening;more precise dump info;https://github.com/torvalds/linux/commit/58cf188ed649b6570dfdc9c62156cdf396c2e395;Have no license information of any form;GPL v2 only;https://github.com/torvalds/linux/commit/457c89965399115e5cd8bf38f9c597293405703d;Contradicts;0.9643287658691406;0.2836747765541076
386;The accessor, ac_classzone_idx() is also removed;it isnt needed after integration;https://github.com/torvalds/linux/commit/97a225e69a1f880886f33d2e65a7ace13f152caa;An admin can easily get the full oom context at a single line;makes parsing much easier;https://github.com/torvalds/linux/commit/ef8444ea01d7442652f8e1b8a8b94278cb57eafd;Contradicts;0.9037548303604126;0.3463020026683807
387;Add SPDX license identifier for missed files;SPDX license identifier for missed files;https://github.com/torvalds/linux/commit/457c89965399115e5cd8bf38f9c597293405703d;Have no license information of any form;GPL v2 only;https://github.com/torvalds/linux/commit/457c89965399115e5cd8bf38f9c597293405703d;Contradicts;0.9951748847961426;0.3189627528190613
388;"do the initial mechanical conversion of all the places that call mmu_notifier_range_init to also provide the default MMU_NOTIFY_UNMAP event as well as the vma
";most invalidation happens against a given vma;https://github.com/torvalds/linux/commit/6f4f13e8d9e27cefd2cd88dd4fd80aa6d68b9131;Ignore the fact that all threads in a thread group do not necessarily exit at the same time;495789a5 (oom: make oom_score to per-process value);https://github.com/torvalds/linux/commit/3a5dda7a17cf3706f79b86293f29db02d61e0d48;Contradicts;0.9125581979751588;0.4094612002372741
389;We can trivially add both the oom memcg and task_memcg.;Now that we have a single line for the oom context.;https://github.com/torvalds/linux/commit/f0c867d9588d9efc10d6a55009c9560336673369;There is no clear decision in this sentence.;There is no clear rationale in this sentence.;https://github.com/torvalds/linux/commit/27ae357fa82be5ab73b2ef8d39dcb8ca2563483a;Contradicts;0.9835196137428284;0.5047639012336731
390;Add a short explanation for the return value and fix the rest by reorganizing the function a bit to have unified function exit paths.;to have unified function exit paths;https://github.com/torvalds/linux/commit/431f42fdfdb36f06f43c711fc59be9b814d8fb22;Using only a trylock and retry 10 times with a short sleep in between;To prevent from blocking on the lock without any forward progress;https://github.com/torvalds/linux/commit/aac453635549699c13a84ea1456d5b0e574ef855;Contradicts;0.9569292068481444;0.4058987498283386
391;OOM kills will get counted against the container cgroups oom_kill counter despite not actually OOM killing the entire container.;some cases where containers create their children cgroups with memory.oom.group=1;https://github.com/torvalds/linux/commit/b6bf9abb0aa44e53ffe9c1e6e1d32568f5b25e4a;Kill it and directly access;directly access;https://github.com/torvalds/linux/commit/d21142ece414ce1088cfcae760689aa60d6fee80;Contradicts;0.9405930638313292;0.3046024739742279
392;Fix this race by elevating mm->mm_users and preventing exit_mmap from executing until process_mrelease is finished;preventing exit_mmap from executing until process_mrelease is finished;https://github.com/torvalds/linux/commit/337546e83fc7e50917f44846beee936abb9c9f1f;The fix is to remove __show_mem() and add its argument to show_mem() in all implementations;to prevent this breakage;https://github.com/torvalds/linux/commit/b2b755b5f10eb32fbdc73a9907c07006b17f714b;Contradicts;0.9390047192573548;0.6153717041015625
393;Print the tasks cpuset name for informational purposes;for informational purposes;https://github.com/torvalds/linux/commit/75aa199410359dc5fbcf9025ff7af98a9d20f0d5;Kill it and directly access;directly access;https://github.com/torvalds/linux/commit/d21142ece414ce1088cfcae760689aa60d6fee80;Contradicts;0.9422451853752136;0.7043279409408569
394;fallback allocations when the target/preferred node has no free pages;target/preferred node has no free pages;https://github.com/torvalds/linux/commit/54a6eb5c4765aa573a030ceeba2c14e3d2ea5706;Kill it and directly access;directly access;https://github.com/torvalds/linux/commit/d21142ece414ce1088cfcae760689aa60d6fee80;Contradicts;0.90188729763031;0.3283511698246002
