Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Cant do this via a straight check in page_alloc.c ;that would allow multiple tasks to use up reserves;We can trivially add both the oom memcg and task_memcg.;Now that we have a single line for the oom context.;Contradicts;0.9790346622467041
Cant do this via a straight check in page_alloc.c ;that would allow multiple tasks to use up reserves;An admin can easily get the full oom context at a single line;makes parsing much easier;Contradicts;0.9892059564590454
Cant do this via a straight check in page_alloc.c ;that would allow multiple tasks to use up reserves;It is always allowed to adjust /proc/pid/oom_score_adj;If any CAP_SYS_ADMIN process would like to be biased against;Contradicts;0.8847330808639526
Cant do this via a straight check in page_alloc.c ;that would allow multiple tasks to use up reserves;make OOM detection in the freezer path raceless;raceless;Contradicts;0.5799601674079895
Cant do this via a straight check in page_alloc.c ;that would allow multiple tasks to use up reserves;Kill it and directly access;directly access;Contradicts;0.8483377695083618
Reduce the badness rather than disallow cpuset_excl_nodes_overlap.;Just causing.;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.5955657362937927
Reduce the badness rather than disallow cpuset_excl_nodes_overlap.;Just causing.;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.8205381631851196
Reduce the badness rather than disallow cpuset_excl_nodes_overlap.;Just causing.;Stick to accounting for half;Significant improvement;Contradicts;0.5793761610984802
Reduce the badness rather than disallow cpuset_excl_nodes_overlap.;Just causing.;Theres no need to call schedule_timeout_interruptible();task must die ASAP;Contradicts;0.5156888365745544
Reduce the badness rather than disallow cpuset_excl_nodes_overlap.;Just causing.;oom_kill: has_intersects_mems_allowed() needs rcu_read_lock();rcu_read_lock() is needed for has_intersects_mems_allowed();Contradicts;0.5084131956100464
Reduce the badness rather than disallow cpuset_excl_nodes_overlap.;Just causing.;Renames high_zoneidx to highest_zoneidx;Represents more precise meaning;Contradicts;0.7347205281257629
Reduce the badness rather than disallow cpuset_excl_nodes_overlap.;Just causing.;Have no license information of any form;GPL v2 only;Contradicts;0.5983895063400269
Reduce the badness rather than disallow cpuset_excl_nodes_overlap.;Just causing.;The MMU_NOTIFY_UNMAP is always the safe default;users of mmu notifier should assume that every for the range is going away when that event happens;Contradicts;0.7470964789390564
Reduce the badness rather than disallow cpuset_excl_nodes_overlap.;Just causing.;We can trivially add both the oom memcg and task_memcg.;Now that we have a single line for the oom context.;Contradicts;0.720291256904602
Reduce the badness rather than disallow cpuset_excl_nodes_overlap.;Just causing.;An admin can easily get the full oom context at a single line;makes parsing much easier;Contradicts;0.599168062210083
Reduce the badness rather than disallow cpuset_excl_nodes_overlap.;Just causing.;We dont need to print the debug information for the each task, as well as play with task selection (considering tasks children), so we cant use the existing oom_kill_process();Not mentioned in the sentence;Contradicts;0.5351977944374084
Reduce the badness rather than disallow cpuset_excl_nodes_overlap.;Just causing.;There is no clear decision in this sentence.;There is no clear rationale in this sentence.;Contradicts;0.523712694644928
Reduce the badness rather than disallow cpuset_excl_nodes_overlap.;Just causing.;It is always allowed to adjust /proc/pid/oom_score_adj;If any CAP_SYS_ADMIN process would like to be biased against;Contradicts;0.8504924178123474
Reduce the badness rather than disallow cpuset_excl_nodes_overlap.;Just causing.;Reduce the ballast;Doesnt provide any relevant information;Contradicts;0.6154605150222778
Reduce the badness rather than disallow cpuset_excl_nodes_overlap.;Just causing.;Drop the MPOL_INTERLEAVE;Those allocations never have a nodemask defined (see alloc_page_interleave), so this is a dead code and a confusing one because MPOL_INTERLEAVE is a hint rather than a hard requirement, so it shouldnt be considered during the OOM.;Contradicts;0.6839314699172974
Reduce the badness rather than disallow cpuset_excl_nodes_overlap.;Just causing.;Kill it and directly access;directly access;Contradicts;0.9443918466567993
Reduce the badness rather than disallow cpuset_excl_nodes_overlap.;Just causing.;Ignore the fact that all threads in a thread group do not necessarily exit at the same time;495789a5 (oom: make oom_score to per-process value);Contradicts;0.7551764249801636
Reduce the badness rather than disallow cpuset_excl_nodes_overlap.;Just causing.;Using only a trylock and retry 10 times with a short sleep in between;To prevent from blocking on the lock without any forward progress;Contradicts;0.5641332268714905
Deflate the balloon a bit instead of killing processes;If the resource manager inflated the balloon to a size where memory allocations can not be satisfied anymore, it is better to deflate the balloon a bit;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.5808077454566956
Deflate the balloon a bit instead of killing processes;If the resource manager inflated the balloon to a size where memory allocations can not be satisfied anymore, it is better to deflate the balloon a bit;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.6161681413650513
Deflate the balloon a bit instead of killing processes;If the resource manager inflated the balloon to a size where memory allocations can not be satisfied anymore, it is better to deflate the balloon a bit;kill the current process;this is a constrained allocation and we should (kill the current process);Contradicts;0.5236291885375977
Deflate the balloon a bit instead of killing processes;If the resource manager inflated the balloon to a size where memory allocations can not be satisfied anymore, it is better to deflate the balloon a bit;Renames high_zoneidx to highest_zoneidx;Represents more precise meaning;Contradicts;0.8270419836044312
Deflate the balloon a bit instead of killing processes;If the resource manager inflated the balloon to a size where memory allocations can not be satisfied anymore, it is better to deflate the balloon a bit;Have no license information of any form;GPL v2 only;Contradicts;0.5273808240890503
Deflate the balloon a bit instead of killing processes;If the resource manager inflated the balloon to a size where memory allocations can not be satisfied anymore, it is better to deflate the balloon a bit;Drop the MPOL_INTERLEAVE;Those allocations never have a nodemask defined (see alloc_page_interleave), so this is a dead code and a confusing one because MPOL_INTERLEAVE is a hint rather than a hard requirement, so it shouldnt be considered during the OOM.;Contradicts;0.5877251625061035
